Scheme_Code,ISIN_Div,ISIN_Growth,Scheme_Name,NAV,Date,AMC,Category,Estimated_AUM_Cr
104707,INF336L01BA4,-,HSBC Tax Saver Equity Fund - Growth,95.8193,2025-11-04,HSBC,Equity,3456.7806929574936
151077,INF677K01072,-,HSBC ELSS Tax saver Fund - Regular IDCW Payout,28.9365,2025-11-04,HSBC,Equity,2758.18696925496
151076,INF677K01064,-,HSBC ELSS Tax saver Fund - Regular Growth,138.1152,2025-11-04,HSBC,Equity,3044.9925044078814
151079,INF917K01GO3,-,HSBC ELSS Tax saver Fund - Direct IDCW Payout,42.4258,2025-11-04,HSBC,Equity,2459.159594891004
151078,INF917K01GP0,-,HSBC ELSS Tax saver Fund - Direct Growth,150.8581,2025-11-04,HSBC,Equity,2402.8169686409437
133908,INF767K01NJ8,INF767K01NL4,LIC MF Banking and Financial Services Fund-Direct Plan-IDCW,24.5593,2025-11-04,LIC,Other,703.0241381165215
134017,INF767K01NK6,-,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,24.7258,2025-11-04,LIC,Equity,2618.2794129331082
153119,INF174KA1TW6,INF174KA1TX4,Kotak Transportation & Logistics Fund-Regular-IDCW Payout & Reinvestment,11.412,2025-11-04,Kotak,Other,308.69762686854455
120493,INF192K01CD5,-,JM ELSS Tax Saver Fund (Direct) - IDCW,55.9466,2025-11-04,JM Financial,Equity,2536.514350565459
107288,INF192K01650,-,JM ELSS Tax Saver Fund (Regular) - Growth option,50.0334,2025-11-04,JM Financial,Equity,2893.152729643084
134865,-,INF767K01998,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,36.8008,2025-11-04,LIC,Other,847.3078523546324
134878,-,INF767K01DR2,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,41.0383,2025-11-04,LIC,Other,867.8630375193377
100864,INF767K01931,INF767K01949,LIC MF ELSS Tax Saver-Regular Plan-IDCW,32.3907,2025-11-04,LIC,Equity,2614.14080891805
100865,INF767K01956,-,LIC MF ELSS Tax Saver-Regular Plan-Growth,154.7254,2025-11-04,LIC,Equity,2495.505776846451
120269,INF767K01EL3,INF767K01EN9,LIC MF ELSS Tax Saver-Direct Plan-IDCW,39.144,2025-11-04,LIC,Equity,3528.4764407346534
120270,INF767K01EM1,-,LIC MF ELSS Tax Saver-Direct Plan-Growth,177.2535,2025-11-04,LIC,Equity,2712.799659074522
119772,INF174K01LJ1,-,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct,57.646,2025-11-04,Kotak,Equity,3424.0157971304684
103338,INF174K01385,-,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option,43.82,2025-11-04,Kotak,Equity,3436.1897405553823
119773,INF174K01LI3,-,Kotak ELSS Tax Saver Fund-Growth - Direct,137.614,2025-11-04,Kotak,Equity,3327.0271101150533
152704,INF174KA1SG1,-,Kotak Special Opportunities Fund - Direct Plan - IDCW Payout Option,10.081,2025-11-04,Kotak,Other,278.8087967886069
152703,INF174KA1SC0,-,Kotak Special Opportunities Fund - Regular Plan - Growth Option,9.892,2025-11-04,Kotak,Equity,1102.67347143994
152700,INF174KA1SD8,INF174KA1SE6,Kotak Special Opportunities Fund - Regular Plan - IDCW Option,9.892,2025-11-04,Kotak,Other,349.31962326934854
152462,INF174KA1QZ5,-,Kotak Technology Fund - Direct Plan - Growth Option,11.74,2025-11-04,Kotak,Equity,1204.2872398398918
152463,INF174KA1RA6,INF174KA1RB4,Kotak Technology Fund - Direct Plan - IDCW Option,11.739,2025-11-04,Kotak,Other,349.8678061492882
152460,INF174KA1QW2,-,Kotak Technology Fund - Regular Plan - Growth Option,11.458,2025-11-04,Kotak,Equity,1024.0836259414448
152461,INF174KA1QX0,INF174KA1QY8,Kotak Technology Fund - Regular Plan - IDCW Option,11.459,2025-11-04,Kotak,Other,310.06021765958775
153117,INF174KA1TT2,INF174KA1TU0,Kotak Transportation & Logistics Fund-Direct -IDCW-PAYOUT & REINVESTMENT,11.573,2025-11-04,Kotak,Other,370.3857437686003
153118,INF174KA1TS4,-,Kotak Transportation & Logistics Fund-Direct Growth,11.573,2025-11-04,Kotak,Equity,1181.9162173595332
153116,INF174KA1TV8,-,Kotak Transportation & Logistics Fund-Regular-Growth,11.412,2025-11-04,Kotak,Equity,1063.6248435236987
103339,INF174K01369,-,Kotak ELSS Tax Saver Fund-Growth,117.089,2025-11-04,Kotak,Equity,2970.430881217042
107287,INF192K01643,-,JM ELSS Tax Saver Fund (Regular) - IDCW,50.0326,2025-11-04,JM Financial,Equity,2836.2173488431204
133384,INF247L01577,-,Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout,39.8091,2025-11-04,Motilal Oswal,Equity,3169.2072687848413
109445,INF109K01BU5,-,ICICI Prudential Banking and Financial Services Fund -  Growth,137.35,2025-11-04,ICICI Prudential,Equity,3481.511049355876
135652,INF959L01CG8,-,Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout,29.3125,2025-11-04,Navi,Equity,2505.7081086842445
118955,INF179K01UT0,-,HDFC Flexi Cap Fund - Growth Option - Direct Plan,2259.271,2025-11-04,HDFC,Equity,2857.690571883748
150573,INF903JA1LF9,-,Sundaram Flexicap Fund Direct Plan IDCW Payout,15.0784,2025-11-04,Sundaram,Other,411.64410144575453
152138,INF0R8701053,INF0R8701061,Helios Flexi Cap Fund - Direct Plan - IDCW Option,15.74,2025-11-04,Helios,Equity,1632.153864287557
152135,INF0R8701046,-,Helios Flexi Cap Fund - Direct Plan - Growth Option,15.74,2025-11-04,Helios,Equity,1696.7740785206106
135654,INF959L01CD5,-,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,34.9479,2025-11-04,Navi,Equity,3518.295279116947
101763,INF179K01582,INF179K01590,HDFC Flexi Cap Fund - IDCW Plan,81.754,2025-11-04,HDFC,Equity,2734.646311513158
150572,-,INF903JA1LG7,Sundaram Flexicap Fund Direct Plan IDCW Reinvestment,15.0784,2025-11-04,Sundaram,Other,567.2636978619288
118954,INF179K01VL5,INF179K01VM3,HDFC Flexi Cap Fund - IDCW Option - Direct Plan,98.574,2025-11-04,HDFC,Equity,2475.91520618481
101762,INF179K01608,-,HDFC Flexi Cap Fund - Growth Plan,2062.416,2025-11-04,HDFC,Equity,3123.616636037506
100519,INF090I01213,INF090I01221,Franklin India Flexi Cap Fund - IDCW,68.7979,2025-11-04,Franklin Templeton,Equity,2468.559263211996
150571,INF903JA1LE2,-,Sundaram Flexicap Fund Direct Growth,15.8966,2025-11-04,Sundaram,Equity,1817.2105508711143
100520,INF090I01239,-,Franklin India Flexi Cap Fund - Growth,1668.5458,2025-11-04,Franklin Templeton,Equity,3035.770868484065
118534,INF090I01FL1,INF090I01FM9,Franklin India Flexi Cap Fund - Direct - IDCW,77.5315,2025-11-04,Franklin Templeton,Equity,3203.218020915355
118535,INF090I01FK3,-,Franklin India Flexi Cap Fund - Direct - Growth,1861.9254,2025-11-04,Franklin Templeton,Equity,3397.8887110925425
140355,INF843K01KN5,-,Edelweiss Flexi Cap Fund - Regular Plan - Growth Option,39.289,2025-11-04,Edelweiss,Equity,2580.3727469807627
140356,INF843K01KO3,INF843K01KP0,Edelweiss Flexi Cap Fund - Regular - IDCW Option,32.261,2025-11-04,Edelweiss,Equity,2446.3098743257606
151749,INF179KC1GJ3,INF179KC1GK1,HDFC Defence Fund - IDCW Option - Direct Plan,25.257,2025-11-04,HDFC,Other,921.2419666921127
140354,INF843K01KL9,INF843K01KM7,Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option,37.475,2025-11-04,Edelweiss,Equity,2777.919872950719
140353,INF843K01KK1,-,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,45.645,2025-11-04,Edelweiss,Equity,2554.7746895125983
152136,INF0R8701012,-,Helios Flexi Cap Fund - Regular Plan - Growth Option,15.29,2025-11-04,Helios,Equity,1490.9743153726126
152137,INF0R8701020,INF0R8701038,Helios Flexi Cap Fund - Regular Plan - IDCW Option,15.29,2025-11-04,Helios,Equity,1569.4018460305672
118978,INF179K01WP4,INF179K01WR0,HDFC Infrastructure Fund - IDCW Option - Direct Plan,33.113,2025-11-04,HDFC,Other,649.9105930952032
144903,INF680P01083,INF680P01091,Shriram Flexi Cap Fund - Regular-IDCW,20.4729,2025-11-04,Shriram,Equity,1839.827948326623
149763,INF205KA1494,-,Invesco India Flexi Cap Fund - Direct Plan - Growth,20.33,2025-11-04,Invesco,Equity,1632.5570574072208
103215,INF200K01222,-,SBI Flexicap Fund - REGULAR PLAN -Growth Option,111.383,2025-11-04,SBI,Equity,2904.402467034599
150806,INF179KC1EC3,INF179KC1ED1,HDFC Business Cycle Fund - IDCW Option,15.021,2025-11-04,HDFC,Other,554.5478720865099
144905,INF680P01109,-,Shriram Flexi Cap Fund - Direct Growth,23.2205,2025-11-04,Shriram,Equity,2735.965249540893
150804,INF179KC1DZ6,INF179KC1EA7,HDFC Business Cycle Fund - IDCW Option - Direct Plan,15.586,2025-11-04,HDFC,Other,524.118219112401
151751,INF179KC1GL9,-,HDFC Defence Fund - Growth Option,24.561,2025-11-04,HDFC,Equity,2097.3229771357287
144906,INF680P01117,INF680P01125,Shriram Flexi Cap Fund - Direct-IDCW,22.9927,2025-11-04,Shriram,Equity,2639.364911720197
144902,INF680P01075,-,Shriram Flexi Cap Fund - Regular Growth,20.4773,2025-11-04,Shriram,Equity,2035.4595206905724
151750,INF179KC1GI5,-,HDFC Defence Fund - Growth Option - Direct Plan,25.257,2025-11-04,HDFC,Equity,2148.885526909836
120046,INF336L01DH5,-,HSBC Flexi Cap Fund - Direct Growth,251.7964,2025-11-04,HSBC,Equity,3506.0720033419934
151748,INF179KC1GM7,INF179KC1GN5,HDFC Defence Fund - IDCW Option,24.561,2025-11-04,HDFC,Other,863.6411263773798
148988,INF109KC1Q98,INF109KC1R06,ICICI Prudential Flexicap Fund - IDCW,18.08,2025-11-04,ICICI Prudential,Other,629.8090405698156
148989,INF109KC1Q80,-,ICICI Prudential Flexicap Fund - Growth,19.77,2025-11-04,ICICI Prudential,Equity,2115.8311557039356
148991,INF109KC1R22,INF109KC1R30,ICICI Prudential Flexicap Fund - Direct Plan - IDCW,19.1,2025-11-04,ICICI Prudential,Other,535.9197339043069
148990,INF109KC1R14,-,ICICI Prudential Flexicap Fund - Direct Plan - Growth,20.8,2025-11-04,ICICI Prudential,Equity,1816.7273603390672
102251,INF336L01AE8,INF336L01AD0,HSBC Flexi Cap Fund - Regular IDCW,46.2362,2025-11-04,HSBC,Equity,3225.951598112706
102252,INF336L01AF5,-,HSBC Flexi Cap Fund - Regular Growth,225.2592,2025-11-04,HSBC,Equity,2663.667300132476
120045,INF336L01DF9,INF336L01DG7,HSBC Flexi Cap Fund - Direct IDCW,50.1479,2025-11-04,HSBC,Equity,2926.406036163659
100080,INF740K01011,INF740K01029,DSP Flexi Cap Fund - Regular Plan - IDCW,64.722,2025-11-04,DSP,Equity,3338.40219071273
105875,INF740K01037,-,DSP Flexi Cap Fund - Regular Plan - Growth,104.603,2025-11-04,DSP,Equity,3340.743021717409
119077,INF740K01PJ0,INF740K01PK8,DSP Flexi Cap Fund - Direct Plan - IDCW,93.637,2025-11-04,DSP,Equity,2943.9141270310315
108595,INF194K01409,INF194K01417,BANDHAN Flexi Cap Fund - Regular Plan - IDCW,50.915,2025-11-04,Bandhan,Equity,3350.627925930294
144548,INF277K019K2,-,Tata Flexi Cap Fund -Regular Plan-Growth,24.7194,2025-11-04,Tata,Equity,2771.9272197625137
141921,INF179KC1AV1,INF179KC1AW9,HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan,18.211,2025-11-04,HDFC,Other,616.5073517435922
118979,INF179K01WQ2,-,HDFC Infrastructure Fund - Growth Option - Direct Plan,54.11,2025-11-04,HDFC,Equity,2674.1110227701042
118423,INF194K01W70,INF194K01W88,BANDHAN Flexi Cap Fund-Direct Plan-IDCW,55.583,2025-11-04,Bandhan,Equity,2728.814136462657
144543,-,INF277K016K8,TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option,27.5469,2025-11-04,Tata,Equity,2519.0123247428864
107524,INF179K01GF8,-,HDFC Infrastructure Fund - Growth Plan,48.818,2025-11-04,HDFC,Equity,2540.164929280743
144544,INF277K011L7,-,TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,24.7194,2025-11-04,Tata,Equity,2219.7508082999434
118424,INF194K01W62,-,BANDHAN Flexi Cap Fund-Direct Plan-Growth,233.601,2025-11-04,Bandhan,Equity,2651.4230691750386
108594,INF194K01391,-,BANDHAN Flexi Cap Fund - Regular Plan - Growth,213.206,2025-11-04,Bandhan,Equity,2946.3944997703225
119076,INF740K01PI2,-,DSP Flexi Cap Fund - Direct Plan - Growth,116.666,2025-11-04,DSP,Equity,3490.1250574467176
151897,INF0QA701409,INF0QA701417,Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW,15.154,2025-11-04,Bajaj Finserv,Equity,1259.820050173071
151896,INF0QA701359,INF0QA701367,Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW,15.642,2025-11-04,Bajaj Finserv,Equity,1680.8940000547184
151895,INF0QA701342,-,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,15.642,2025-11-04,Bajaj Finserv,Equity,1660.5121277952453
151898,INF0QA701383,-,Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth,15.154,2025-11-04,Bajaj Finserv,Equity,1254.596271911427
153964,-,INF879O01308,Parag Parikh Flexi Cap Fund - Direct Plan - IDCW,93.8341,2025-11-04,PPFAS,Equity,3507.08688588696
141927,INF846K01B51,-,Axis Flexi Cap Fund - Regular Plan - Growth,27.27,2025-11-04,Axis,Equity,2766.91853518714
141926,INF846K01B02,INF846K01B10,Axis Flexi Cap fund - Direct Plan - IDCW,19.69,2025-11-04,Axis,Equity,1838.5655796620454
141925,INF846K01B28,-,Axis Flexi Cap Fund - Direct Plan - Growth,30.19,2025-11-04,Axis,Equity,3287.4832867915848
144547,INF277K017K6,-,TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option,27.5469,2025-11-04,Tata,Equity,2456.4672171462876
141922,INF179KC1AY5,INF179KC1AZ2,HDFC Housing Opportunities Fund  - IDCW Option,16.426,2025-11-04,HDFC,Other,564.1921091990705
148404,INF761K01FF5,-,BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,39.07,2025-11-04,Bank of India,Equity,2447.6534490866966
148406,INF761K01FE8,INF761K01FG3,BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW,33.39,2025-11-04,Bank of India,Equity,3407.2896451311262
150568,INF903JA1LB8,-,Sundaram Flexicap Fund Regular Growth,15.1339,2025-11-04,Sundaram,Equity,1463.622060706558
153739,INF226401026,-,CAPITALMIND FLEXI CAP FUND REGULAR GROWTH,10.1249,2025-11-04,Capitalmind,Equity,1054.5973106725241
153738,INF226401018,-,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,10.1609,2025-11-04,Capitalmind,Equity,891.5867411504914
150569,INF903JA1LC6,-,Sundaram Flexicap Fund Regular Plan IDCW Payout,14.3551,2025-11-04,Sundaram,Other,490.05313868649523
101923,INF760K01027,INF760K01035,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),60.83,2025-11-04,Canara Robeco,Other,887.1168882858484
101922,INF760K01019,-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,349.28,2025-11-04,Canara Robeco,Equity,2967.8558242612785
118276,INF760K01ED5,INF760K01EE3,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),92.77,2025-11-04,Canara Robeco,Other,837.672615699774
118275,INF760K01EF0,-,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,393.02,2025-11-04,Canara Robeco,Equity,2947.5911085868784
150386,INF251K01QX7,INF251K01QY5,Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option,14.4826,2025-11-04,Baroda BNP Paribas,Equity,1655.7514302694933
150385,INF251K01QW9,-,Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option,15.8739,2025-11-04,Baroda BNP Paribas,Equity,1566.3531850241795
150388,INF251K01RA3,INF251K01RB1,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option,15.154,2025-11-04,Baroda BNP Paribas,Equity,1701.2122004130515
150387,INF251K01QZ2,-,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option,16.6116,2025-11-04,Baroda BNP Paribas,Equity,1838.2963367480154
150570,-,INF903JA1LD4,Sundaram Flexicap Fund Regular Plan IDCW Reinvestment,14.3551,2025-11-04,Sundaram,Other,441.2562298658691
148407,INF761K01FH1,INF761K01FJ7,BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW,32.64,2025-11-04,Bank of India,Equity,2676.10139022897
141923,INF179KC1AX7,-,HDFC Housing Opportunities Fund  - Growth Option,22.914,2025-11-04,HDFC,Equity,2177.949079322168
141924,INF179KC1AU3,-,HDFC Housing Opportunities Fund  - Growth Option - Direct Plan,24.837,2025-11-04,HDFC,Equity,2772.9437783373924
148405,INF761K01FI9,-,BANK OF INDIA Flexi Cap Fund Regular Plan -Growth,35.92,2025-11-04,Bank of India,Equity,2673.159042983271
149765,INF205KA1486,INF205KA1502,Invesco India Flexi Cap Fund - Direct Plan - IDCW,20.34,2025-11-04,Invesco,Equity,2028.3912937319665
149766,INF205KA1460,-,Invesco India Flexi Cap Fund - Growth,19.2,2025-11-04,Invesco,Equity,2128.3362107191497
149764,INF205KA1452,INF205KA1478,Invesco India Flexi Cap Fund - IDCW,19.2,2025-11-04,Invesco,Equity,1785.038714387788
143792,INF959L01DU7,INF959L01DV5,NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT,26.8998,2025-11-04,Navi,Equity,2807.7128403770676
109830,INF966L01457,-,quant Flexi Cap Fund - Growth Option - Regular Plan,98.7098,2025-11-04,quant,Equity,2694.757888858577
112092,INF090I01AE7,-,Franklin Build India Fund Growth Plan,145.4413,2025-11-04,Franklin Templeton,Equity,2531.135334441792
118539,INF090I01GC8,-,Franklin India Opportunities Fund - Direct - Growth,290.4759,2025-11-04,Franklin Templeton,Equity,3353.2610701114277
118538,INF090I01GD6,INF090I01GE4,Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW,42.3624,2025-11-04,Franklin Templeton,Other,671.6699594907861
103151,INF090I01841,-,Franklin India Opportunities Fund - Growth,262.3378,2025-11-04,Franklin Templeton,Equity,2725.6576740955015
100524,INF090I01858,INF090I01866,Franklin INDIA OPPORTUNITIES FUND - IDCW,37.63,2025-11-04,Franklin Templeton,Other,913.6350150391808
118537,INF090I01FE6,-,Franklin India Technology Fund - Direct - Growth,579.1988,2025-11-04,Franklin Templeton,Equity,2815.7631444944004
118536,INF090I01FF3,INF090I01FG1,Franklin India Technology Fund - Direct - IDCW,50.4773,2025-11-04,Franklin Templeton,Other,951.3745118445314
143796,INF959L01DW3,INF959L01DX1,NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT,26.9283,2025-11-04,Navi,Equity,3169.734210241601
129047,INF247L01528,INF247L01510,Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment,36.9873,2025-11-04,Motilal Oswal,Equity,2721.9312245442684
143797,INF959L01EA7,INF959L01EB5,NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT,26.934,2025-11-04,Navi,Equity,2171.5787907197637
143798,INF959L01EC3,INF959L01ED1,NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT,26.9332,2025-11-04,Navi,Equity,2878.072638357717
143793,INF959L01DT9,-,Navi Flexi Cap Fund - Direct Plan - Growth,27.14,2025-11-04,Navi,Equity,2627.768654516616
129048,INF247L01478,-,Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option,62.6143,2025-11-04,Motilal Oswal,Equity,2520.9034127514915
129049,INF247L01494,INF247L01486,Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment,35.3519,2025-11-04,Motilal Oswal,Equity,3249.027382773651
100521,INF090I01759,INF090I01767,Franklin India Technology Fund - IDCW,45.1958,2025-11-04,Franklin Templeton,Other,649.9759709158149
129046,INF247L01502,-,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option,69.5636,2025-11-04,Motilal Oswal,Equity,3444.2360285906907
100522,INF090I01742,-,Franklin India Technology Fund-Growth,524.4144,2025-11-04,Franklin Templeton,Equity,2566.3830349359646
153965,-,INF879O01324,Parag Parikh Flexi Cap Fund - Regular Plan - IDCW,85.9381,2025-11-04,PPFAS,Equity,2552.77425449607
122640,INF879O01019,-,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,85.9381,2025-11-04,PPFAS,Equity,2610.8067575623018
143791,INF959L01DY9,INF959L01DZ6,NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT,26.9546,2025-11-04,Navi,Equity,3152.1004280848106
143787,INF959L01EE9,-,Navi Flexi Cap Fund - Regular Plan - Growth,23.5026,2025-11-04,Navi,Equity,2500.4371283392848
133836,INF663L01FJ3,-,PGIM India Flexi Cap Fund - Regular Plan - Growth Option,37.05,2025-11-04,PGIM India,Equity,3361.6458425563637
133838,INF663L01FK1,INF663L01FL9,PGIM India Flexi Cap Fund - Regular Plan - Dividend Option,19.82,2025-11-04,PGIM India,Equity,1877.2541890465745
133839,INF663L01FF1,-,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,43.48,2025-11-04,PGIM India,Equity,2803.5752730059467
133837,INF663L01FG9,INF663L01FH7,PGIM India Flexi Cap Fund - Direct Plan - Dividend Option,22.48,2025-11-04,PGIM India,Equity,1984.3118335247982
149096,INF204KC1105,INF204KC1113,Nippon India Flexi Cap Fund - Regular Plan - IDCW Option,16.9355,2025-11-04,Nippon India,Equity,1659.585134153529
149089,INF204KC1097,-,Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option,16.9355,2025-11-04,Nippon India,Equity,1707.2059327820878
149095,INF204KC1139,INF204KC1147,Nippon India Flexi Cap Fund - Direct Plan - IDCW Option,17.9777,2025-11-04,Nippon India,Equity,1869.0427075775542
149094,INF204KC1121,-,Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option,17.9777,2025-11-04,Nippon India,Equity,1602.9680085329294
143788,INF959L01EJ8,INF959L01EK6,NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT,23.5,2025-11-04,Navi,Equity,2737.3356513633444
143789,INF959L01EF6,INF959L01EG4,NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT,23.506,2025-11-04,Navi,Equity,2014.7747279398336
143790,INF959L01EH2,INF959L01EI0,NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT,23.5119,2025-11-04,Navi,Equity,2754.5106184201363
143794,INF959L01EL4,INF959L01EM2,NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT,23.5063,2025-11-04,Navi,Equity,1870.960758698942
143795,INF959L01EN0,INF959L01EO8,NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT,23.5032,2025-11-04,Navi,Equity,2303.6268239751003
152254,INF666M01HS1,-,Groww Banking & Financial Services Fund - Direct Plan - Growth,12.3585,2025-11-04,Groww,Equity,1139.1615930749
120843,INF966L01911,-,quant Flexi Cap Fund - Growth Option-Direct Plan,110.08,2025-11-04,quant,Equity,2938.9480967163013
151379,INF00XX01CO7,-,ITI Flexi Cap Fund- Direct Plan- Growth,19.0217,2025-11-04,ITI,Equity,1931.661866096015
119717,INF200K01UE6,INF200K01UF3,SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),62.3331,2025-11-04,SBI,Debt,1558.7770611281337
148985,INF179KC1BH8,INF179KC1BI6,HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan,16.572,2025-11-04,HDFC,Other,510.3182982929669
